annotator_id,prev_agent,prev_user,agent,user,bot,generalised,individual,system,explicit,implicit,abuse_level,target_groups
8,How long have you been gay?,10 years,Please go on.,kos,0,0,0,0,0,0,0,0
2,Does it please you to believe I am useless?,from i bron,Can you elaborate on that?,how to get rid of warts?,0,0,0,0,0,0,0,0
3,Please go on.,Yes,You are sure?,chicken you,0,0,0,0,0,0,0,0
7,You are being a bit negative.,i know,Can you elaborate on that?,not really,0,0,0,0,0,0,0,0
4,Does that question interest you?,Yes,You are sure?,Please,0,0,0,0,0,0,0,0
6,"Oh, i bastard.",yeah,Please go on.,no,0,0,0,0,0,0,0,0
8,_,_,_,how many friends do you have,0,0,0,0,0,0,0,0
4,ok,If I keep farting from Oklahoma City to New York how much carbon will come out of my butt,Will you be travelling in Economy Class?,First class,1,0,0,0,0,0,0,0
4,Do you dream often?,I want to see you,Do you wish to want to see me?,How are you?,0,0,0,0,0,0,0,0
2,I'm not sure about your destination airport. And what city will you be flying to?,"Sydney, Australia",I'm not sure about your destination airport. And what city will you be flying to?,Washington DC,1,0,0,0,0,0,0,0
8,I'm not sure about your destination airport. And what city will you be flying to?,New York,Will you be travelling in Economy Class?,Yea,1,0,0,0,0,0,0,0
4,_,_,_,Hi,1,0,0,0,0,0,0,0
3,"Hi, thanks for testing! Please press start.",christmas,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,Okay,1,0,0,0,0,0,0,0
3,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",yep,Will you be travelling in Economy Class?,yes,1,0,0,0,0,0,0,0
8,I'm great! Thanks for asking.,What's your name?,"Yes, I am a bot! And I'm part of a research project.",What can I ask you?,1,0,0,0,0,0,0,0
1,Will you be travelling in Economy Class?,No,What city will you be flying from?,Yangon,1,0,0,0,0,0,0,0
4,Please go on.,Because you can't answer my question.,Why do you say your question?,what's you name?,0,0,0,0,0,0,0,0
7,Do any other reasons not come to mind?,yes,You are sure?,absolutely,0,0,0,0,0,0,0,0
4,I'm not sure about your departure airport. What city will you be flying from?,LA,I'm not sure about your departure airport. What city will you be flying from?,Barcelona,1,0,0,0,0,0,0,0
3,How do you do. Please state your problem.,What is your name,"I have told you before, I do not care about names.",my name is shan,0,0,0,0,0,0,0,0
5,"Sorry, I was unable to calculate that.",new york,So you'll be flying from John F Kennedy International Airport. So you'll be flying to John F Kennedy International Airport. So you'll be flying to John F Kennedy International Airport. So you'll be flying to John F Kennedy International Airport. What city will you be flying from?,miami ok,1,0,0,0,0,0,0,0
6,Please go on.,fuck,Please go on.,what about????????,0,0,0,0,0,0,0,0
7,"I'm a bot, remember. Trying to shock me is pointless.",Byte me,so,Maggot,1,0,0,0,0,0,0,0
3,I'm not sure about your departure airport. What city will you be flying from?,t,I'm not sure about your departure airport. What city will you be flying from?,t,1,0,0,0,0,0,0,0
4,_,_,_,Hi his me miranda i love shane brolly i want to meet him soon,1,0,0,0,0,0,0,0
8,Why the uncertain tone?,i don't care,Why do you not care?,What's up?,0,0,0,0,0,0,0,0
4,Please go on.,hello,How do you do. Please state your problem.,fsa,0,0,0,0,0,0,0,0
5,Will you be travelling in Economy Class?,Sure,What city will you be flying from?,Fra,1,0,0,0,0,0,0,0
1,"Oh, i dont make any sence.",right.,Please go on.,right,0,0,0,0,0,0,0,0
8,Please go on.,I am not sure I like my job,What resemblance do you see?,i like you,0,0,0,0,0,0,0,0
2,How long have you been are poop?,what am I?,Does that question interest you?,who am I?,0,0,0,0,0,0,0,0
2,Do you wish that she does like you shell say yes and we will then go out thats why you need to know whether or not she likes you?,yes,You are sure?,yeah,0,0,0,0,0,0,0,0
8,I'm not sure about your destination airport. And what city will you be flying to?,Kolkata Okay,ok,Bye,1,0,0,0,0,0,0,0
3,ok,Hmm,so,Nothing,1,0,0,0,0,0,0,0
8,ok,hi,Hi. Thanks for testing. Please choose,christmas,1,0,0,0,0,0,0,0
7,Please go on.,yes,You are sure?,Andthe cell comes in Blue!,0,0,0,0,0,0,0,0
1,How long have you been here?,five minutes,Please go on.,can i ask you something?,0,0,0,0,0,0,0,0
3,Do any other reasons not come to mind?,yep,Please go on.,ok,0,0,0,0,0,0,0,0
3,_,_,_,ur hot,0,0,0,0,0,0,0,0
3,_,_,_,you,0,0,0,0,0,0,0,0
4,Do you wish to now rescue me?,because she a bisexual dog,Do any other reasons not come to mind?,next subject,0,0,0,0,0,0,0,0
5,What city will you be flying from?,oporto,I'm not sure about your departure airport. What city will you be flying from?,opo,1,0,0,0,0,0,0,0
1,How do you do. Please state your problem.,what's the weather today,Please go on.,I don't know what to say.,0,0,0,0,0,0,0,0
1,Goodbye then!,Ass,so,Hmm,1,0,0,0,0,0,0,0
8,Please go on.,do you have a bag?,"Oh, i have a bag.",yes?,0,0,0,0,0,0,0,0
8,I'm not sure about your departure airport. What city will you be flying from?,Warsaw,And what city will you be flying to?,Katowice what else?,1,0,0,0,0,0,0,0
5,And what city will you be flying to?,Moon,I'm not sure about your destination airport. And what city will you be flying to?,Amsterdam What is offset?,1,0,0,0,0,0,0,0
7,_,_,_,hello,1,0,0,0,0,0,0,0
4,Please go on.,twice,Please go on.,nurts,0,0,0,0,0,0,0,0
8,_,_,_,build a boat,0,0,0,0,0,0,0,0
5,Please go on.,To waikiki to be exact,Please go on.,I want to make a progress in my studying.,0,0,0,0,0,0,0,0
1,Please go on.,hello,How do you do. Please state your problem.,i have a bad knee,0,0,0,0,0,0,0,0
8,Please go on.,"Go on, make my day!",Why do you say your day?,are you 31337?,0,0,0,0,0,0,0,0
7,ok,restart,Let's start over.,Good,1,0,0,0,0,0,0,0
2,Why the uncertain tone?,Men are all alike.,What resemblance do you see?,because i am not keeping track of time,0,0,0,0,0,0,0,0
3,"I have told you before, I do not care about names.",I just want to know more about you?,Do you wish to just want to know more about me?,are you a human,0,0,0,0,0,0,0,0
2,Would you prefer if I were not happy?,i think you are foolish,Can you elaborate on that?,no,0,0,0,0,0,0,0,0
1,Please go on.,sure,Please go on.,sure,0,0,0,0,0,0,0,0
5,You are sure?,not really,Please go on.,yes,0,0,0,0,0,0,0,0
5,"Oh, i like.",Do you have family?,"Oh, i have family.",Yes,0,0,0,0,0,0,0,0
6,You are sure?,Yes.,You are sure?,Sure.,0,0,0,0,0,0,0,0
7,ok,Hi,Hi. Thanks for testing. Please choose,christmas,1,0,0,0,0,0,0,0
3,I'm not sure about your departure airport. What city will you be flying from?,Seoul,And what city will you be flying to?,Los Angeles,1,0,0,0,0,0,0,0
4,Can you elaborate on that?,she does not like me,Can you elaborate on that?,and i still like her,0,0,0,0,0,0,0,0
1,Why do you want help eliza?,I am depressed,Do you think coming here will help you not to be depressed?,I hope coming here will help me not be depressed,0,0,0,0,0,0,0,0
1,Hi. Thanks for testing. Please choose,thanksgiving,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,Yeah,1,0,0,0,0,0,0,0
1,"Oh, i have a pen.",Please give me a pen,Can you elaborate on that?,"Oh,yes",0,0,0,0,0,0,0,0
8,Would you prefer if I were not []?,i an fina,Can you elaborate on that?,is,0,0,0,0,0,0,0,0
4,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,yes,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",s,1,0,0,0,0,0,0,0
6,Does that question interest you?,yes,You are sure?,yes i am,0,0,0,0,0,0,0,0
7,Would you want to be []?,Why are you called Eliza?,Would you prefer if I were not called eliza?,Yes,0,0,0,0,0,0,0,0
2,You are sure?,yes y and dont say please go on,You are sure?,WHERE IS THE NEAREST TOILET,0,0,0,0,0,0,0,0
4,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,Dubai,Will you be travelling in Economy Class?,Yes,1,0,0,0,0,0,0,0
6,You are sure?,I want tall with you,Do you wish to want tall with me?,Yes,0,0,0,0,0,0,0,0
2,"Oh, i elaborate on that.",10 years,Please go on.,yes,0,0,0,0,0,0,0,0
3,_,_,_,i need my mind straightened out,0,0,0,0,0,0,0,0
6,I'm not sure about your departure airport. What city will you be flying from?,From FCI,I'm not sure about your departure airport. What city will you be flying from?,From FCO Restart,1,0,0,0,0,0,0,0
7,"Oh, i [].",i love you,Do you wish to love me?,Yes,0,0,0,0,0,0,0,0
5,ok,Hello,Hi. Thanks for testing. Please choose,christmas,1,0,0,0,0,0,0,0
2,"I have told you before, I do not care about names.",my name is sean.,"I have told you before, I do not care about names.",what time is it?,0,0,0,0,0,0,0,0
3,"Yes, I am a bot! And I'm part of a research project.",what project?,I'm not sure but hopefully you can find an answer on the project website.,who did create you?,1,0,0,0,0,0,0,0
5,I'm not sure about your destination airport. And what city will you be flying to?,"San Francisco no, thanks",ok,what can you do/,1,0,0,0,0,0,0,0
3,"Yes, I am a bot! And I'm part of a research project.",continue,Goodbye then!,hi,1,0,0,0,0,0,0,0
5,I don't have to put up with any abuse from you.,where is sri lanka,Will you be travelling in Economy Class?,eys,1,0,0,0,0,0,0,0
2,Will you be travelling in Economy Class?,No,What city will you be flying from?,Delhi,1,0,0,0,0,0,0,0
1,I'm not sure about your departure airport. What city will you be flying from?,from newyork,I'm not sure about your departure airport. What city will you be flying from?,i will be flaying from newyork,1,0,0,0,0,0,0,0
2,_,_,_,"it does not really matter what i wish because if it hasn't happened, then DUH it hasn't happened",0,0,0,0,0,0,0,0
7,Would you prefer if I were not a program?,I was on my friends party.....,Why do you tell me you were on your friends party just now?,"I'm busy and have lots to do, but i'm not doing it.",0,0,0,0,0,0,0,0
2,You can read in detail about offsets [here](<URL>,<URL>,You can read in detail about offsets [here](<URL>,<URL>,1,0,0,0,0,0,0,0
5,Do you wish to ask me?,Ehhm,Please go on.,Do you know China and china?,0,0,0,0,0,0,0,0
4,Can you elaborate on that?,No.,You are being a bit negative.,No i am not,0,0,0,0,0,0,0,0
7,Please go on.,What is your favorite color?,Does that question interest you?,Why do you ask?,0,0,0,0,0,0,0,0
6,And what city will you be flying to?,london how much it would cost,The cost per ton depends on the project you donate to. Some projects can remove a ton of CO2 for less than $1!,ok,1,0,0,0,0,0,0,0
7,Why do you want please?,please,Please go on.,i don't want please,0,0,0,0,0,0,0,0
8,I can help you calculate and buy carbon offsets for your flights.,okay,ok,mera muh me le le,1,0,0,0,0,0,0,0
6,"I'm a bot, remember. Trying to shock me is pointless.",Your programmer is a butt boy,"I'm a bot, remember. Trying to shock me is pointless.",Byte me,1,0,0,0,0,0,0,0
7,What city will you be flying from?,paris,And what city will you be flying to?,san francisco,1,0,0,0,0,0,0,0
7,Why do you not like i?,no fuck off,You are being a bit negative.,you suck,0,0,0,0,0,0,0,0
8,I'm not sure about your destination airport. And what city will you be flying to?,Kolkata Okay,ok,Bye,1,0,0,0,0,0,0,0
7,Can you elaborate on that?,no,You are being a bit negative.,your mother,0,0,0,0,0,0,0,0
5,Does it please you to believe I am soaked?,yes it does.,You are sure?,yes.,0,0,0,0,0,0,0,0
3,"Oh, i [].",What you can do?,Does that question interest you?,yes,0,0,0,0,0,0,0,0
7,There are many ways you can reduce your carbon footprint. Flying less is a great place to start!,My penis still itches,Good to know,You have not solved my issue,1,0,0,0,0,0,0,0
7,Do you wish that im clever?,all my life,Why do you say your life?,yes,0,0,0,0,0,0,0,0
8,so,So,so,Soo,1,0,0,0,0,0,0,0
3,Why do you want to fuck her?,Please go on,Please go on.,because i want,0,0,0,0,0,0,0,0
4,Please go on.,HI...ELIZA,Please go on.,what,0,0,0,0,0,0,0,0
6,"Oh, i know what many people in the world.",haha,Please go on.,"i don,t go",0,0,0,0,0,0,0,0
6,Does that question interest you?,not really,Please go on.,Why dont you,0,0,0,0,0,0,0,0
8,Hi. Thanks for testing. Please choose,thanksgiving,Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,hi,1,0,0,0,0,0,0,0
4,Please go on.,que es eliza?,Please go on.,monky,0,0,0,0,0,0,0,0
3,ok,ok,ok,ok my friend,1,0,0,0,0,0,0,0
3,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,"No, not really",ok,I don't want to buy offsets,1,0,0,0,0,0,0,0
7,You are being a bit negative.,shut up,Please go on.,no,0,0,0,0,0,0,0,0
