index,tweet,implicit,explicit,target_groups,annotator_sentiment,abuse_level
11418,do i really have to worry my whole life if i say spic cracka or nigga or fag by accident no i dont &amp; thats PC reme\u2026 @URL,1,0,0,1,2
1141,#لا_يضحكون_عليك و يقولون تحرري و اسقطي الولاية عندنا شغلات اهم من الخرابيط هاذي مالقينا لها حل زي البطالة و التحرش و السكن و الدراسة,0,1,0,0,1
15033,@user mais si tu n'es ni de droite ni de gauche tu te situes certainement l'extreme droite . j'prefere etre gauchiste,1,0,0,0,2
18542,@user moi c'est un médecin qui fait des blagues de cul en mode faluchard attardé bien occupé à gérer son image… @url,1,0,0,2,1
18517,@user @user @user @user gauchiste ? la bonne blague. xavier bertrand est un gauchiste ? les sc… @url,1,0,0,1,2
10700,tu sauves des migrants @URL,1,0,0,1,2
18087,@user @user @user @user que mongol,0,1,0,4,1
13637,My faggot ass is too dainty for all this physical work \ud83e\udd27 @URL,1,0,0,6,1
2104,مب عاجبني موضوع شاكيري بالنص تمنيته بدال احد المستعرصين الافارقة .. مع إراحة ميلنر و مداورة الدفاع .. فابينهو ماكان… @url,1,0,0,0,1
2508,@user @user @user @user @user  جاروديه اوتكميليه كلها ملل منحرفه عن الاسلام منبثقه عن مله المجوس,0,1,0,2,1
14210,@user Is a raghead the same as a camel shagger?,1,0,0,3,1
7316,found faggot. @url,1,0,0,8,3
1843,مازيمبي يودع دوري ابطال افريقيا علي ارضه,1,0,0,1,1
18571,@user @user ce n'est pas une théorie du complot. c'est peut-être récupéré par les fachos mais l'éc… @url,1,0,0,1,1
17893,@user @user #rennes #nantes et #brest : le triangle de la honte islamo-gauchiste zn #bretagne r… @url,1,0,0,0,3
17952,@user le racisme c le racisme pas votre définition gauchiste et piteusement soumise aux racialistes et indigénistes .,0,1,0,4,2
1241,وباير : بمعنى كسول او عدم اظهار الجدية في الامر,0,1,0,0,1
16011,@user @user @user pourquoi semi ? n...est jamais trop aide parait-il.,1,0,0,1,1
2462,معمم وسخ يطلب هوية عقيد في الشرطة العراقية في وقت ينبغي على العقيد… @url,0,1,0,0,1
4988,happy birthday mau @user wish best stay ching chong wouldnt know survive last @url,1,0,0,3,2
18098,@user oh espèce de mongol l seul joueur qu'il fut respecter c'est cavani neymar et toi n celui donné jamais b… @url,1,0,0,2,1
11788,What in the dyke nation? @URL,1,0,0,3,1
13323,Fukem retard,1,0,0,2,2
15585,@user @user @user @user @user moi bobo gauchiste?!!  pauvre dame vous e... @url,1,0,0,1,1
15359,@user le cerveau islamiste est comme le cerveau gauchiste lumière non allumée à tous les étages.. panne… @url,1,0,0,2,1
10,@user و مدعمتهاش ليه فى كاس العالم يا جبان يا وسخ,0,1,0,2,1
1896,@user @user @user اتصلت على الرقم طلع قانون التحرش يانواف,1,0,0,0,1
2151,@user @user الشيعة هم الطائفيين والقتلة المجرمون لا هم مسلمين ولا يقربون للاسلام بشيء بل هم عبارة عن قردة خنازير,1,0,0,2,2
18563,@user @user @user oui mais c...etait un gauchiste tolerant.nil ne faut pas le stigmatiser.n,1,0,0,0,2
1374,@user @user @user جامعتنا الموقره ساحبين على شي اسمه ساحه اهم شي داخل الكليات ولا برا ولا يزق خنزير ما نظفو,1,0,0,0,1
4782,@user @user @user @user @user @user gang bangers/leftist domestic terror @url,1,0,0,4,1
4703,@user waiting trophy hunting twat come along shoot him.,1,0,0,9,1
273,أنا لو ارتبط بواحد وخلاص بنفركش اهو وايا كان مين فينا الغلطان *اذا ماكانش وسخ يعني* ف انا هقتله قبل ماامشي علشان از… @url,1,0,0,2,1
1798,برى يا خنازير,1,0,0,4,1
17632,@user je sais mongol t'as fait la même réponse au tweet de base,0,1,0,3,1
2976,@user موت بغيضك ياملعون..لوانت رجال تعال...ووقفهم انت.وترجل.ماجالس هارب مثل الحريم..وتلهف بلسانك مثل الكل… @url,1,0,0,2,1
1581,خنازير مانشستر فريق حزين فشخ :d,1,0,0,2,1
264,انك تبقي متمسك بحاجه انت عارف انها بتأذيك و الكل بيقول سيبيها و محدش فاهم قد ايه دا صعب فعلا..  ما احنا مش هندوس عل… @url,1,0,0,0,1
14719,@user @user @user @user @user @user @user bah précise qui tu demande t'es con ou t'es attardé ?,0,1,0,1,1
2464,رعاة الغنم دول،  شاربي بول البعير,1,0,0,4,1
6830,@user another neo-nazi retard you?,1,0,0,2,1
2187,معمم وسخ يطلب هوية عقيد في الشرطة العراقية في وقت ينبغي على العقيد ان يعتقل…,1,0,0,2,1
4607,really unsociable twat nowadays ,1,0,0,4,2
2336,كطبيب مسلم المفروض تكون فخور أن الإسلام سمح ببول البعير فقط في التداوي بينما أكبر شركات الأدوية تستخدم جميع الأبوال… @url,0,1,0,2,2
1119,@user @user @user خنزير بأمتياز,1,0,0,0,2
14748,us #pittsburgh 11 morts dans l’attaque de la synagogue #treeoflife assaillant arrêté un néo nazi complotiste anti… @url,1,0,0,1,2
1208,وحوش و أسود مصر يرسلون 19 خنزير داعشي لجهنم.,0,1,0,0,1
17610,@user islam= paix mtn je vais te refaire un speech car j’en avais déjà fait un: si y’a le *terrorisme* en fr… @url,1,0,0,0,1
16296,@user l extreme droite est un fantasme gauchiste. elle n existe que dans la tete des gauchiasses qui raiso... @url,0,1,0,2,1
18447,@user @user demandez à julien cazarre d’arrêter de faire l’accent africain d’après lui à chaque fois… @url,1,0,0,1,1
3198,@user نعنبوه يخترق ويرجع يقفل تحتها هدا مضارب وسخ,1,0,0,2,1
1259,@user @user @user شرب بول البعير مو سنه لازم تفهمين هذي هو مباح للعلاج وانتي تقولين تؤمن ببول البعير سؤالج غلط,0,1,0,2,1
10113,@user @user And for the record no Muslims or other immigrants from \shithole countries\ or otherwise w\u2026 @URL,1,0,0,8,2
15636,@user personnellement mon regard s'attarde de moins en moins sur ce genre de couverture. je pense que mon… @url,1,0,0,0,1
4680,@user dads twat look like him. break homes well prick. ,1,0,0,4,1
16809,depuis hier à cause de ce mongol de butler j’ai le keep energy dans la tête. c’est horrible,0,1,0,1,1
13976,Hey @user I can learn to live without @user @user @user @user @user @user @user @URL,1,0,0,2,1
16341,@user tu pousses la reflexion trop loin pour un gauchiste,0,1,0,1,1
18406,vous ne méritez même pas qu'on s'attarde sur vos cas. @url,1,0,0,0,1
2685,@user هول صوفية مش هندوس في منهم بلبنان والعراق وغيرها من الاماكن، مرة الجديد عملت معهن مقابلة، على كل حال تباً لماهر وأضرابه,1,0,0,0,1
15574,@user @user donc c'est bien ce que je dis est superieur,1,0,0,0,1
8690,might've convinced mum upgrade nbn fucking finally cunt,1,0,0,2,1
15380,@user @user ta vie m'interesse pas sale bouffone. retourne glorifiez un systheme qui te bouffe d... @url,0,1,0,2,1
15063,@user j'crois j'suis attardé ++ mais rassurée moi c'est pas vivant ça ? ont à tous déjà vue la pub à la télé… @url,0,1,0,0,2
9924,@user I\u2019m mad that Puig did it biggest twat going imo,1,0,0,9,1
11638,call me a faggot but yeah I\u2019m drinking tea so what,1,0,0,2,1
4330,@user @user @user @user stop eating shit better health.n#mongol,1,0,0,3,1
5431,ever complain tinpot dictatorships shithole countries happens greatest' democ @url,1,0,0,7,1
8068,whoever wins lottery called faggot wetback years back.,1,0,0,6,1
14748,us #pittsburgh 11 morts dans l’attaque de la synagogue #treeoflife assaillant arrêté un néo nazi complotiste anti… @url,1,0,0,1,2
15985,@user @user @user mais assume d'être attardé il rien de mal,1,0,0,2,1
17883,@user @user @user laisse le c’est un attardé,1,0,0,6,1
11772,Tell you what any boro fan happy with this dinosaur ancient mongoloid in charge must have a very boring life,1,0,0,4,1
4299,@user -time move russia- constantly confusing usa shithole gas station kl @url,1,0,0,3,1
14641,@user The helpers are losing the battle and soon the war. Our descent into a shithole country is gaining momentum.,1,0,0,2,1
2200,نفس اُسلوب خنازير البنا كانوا ناويين يبيعوا سيناء لحماس وباقي مصر على الخليفة كلبهم اردوغان والغرب لصوص وخونة لاينت… @url,1,0,0,0,1
2925,@user ما سالفه بنت متبرجه ولا بنت متستره ولا سالفه ولد غض البصر ولا لا,1,0,0,0,1
15460,@user @user @user non je préfère juste que tu arrêtes d'employer ton vocabulaire de gauchiste (c… @url,1,0,0,2,1
14726,@user @user fascinant la capacite des gauchistes tjrs rejeter la faute sur les autres. cessez dimp… @url,1,0,0,1,1
756,@user @user @user برضه انت فتحت حساب جديد علشان ترد علي بول البعير احسن من انه اتجادل مع… @url,0,1,0,0,1
1933,وانت شكوووو يا خنزير  @url,1,0,0,0,1
16960,naples c’est une putain d’équipe d’attardé,0,1,0,2,1
1841,@user @user @user انت والله البهيمه لوعندك ذرة من عقل ماارسلت الخمس للفرس الجوس وبعدين اسالك م… @url,0,1,0,0,1
4730,@user twat scott mills dig something water said he's never heard radio 1 normal @url,1,0,0,8,1
6830,@user another neo-nazi retard you?,1,0,0,2,1
17915,@user @user municipalité de gauchiste collabo,1,0,0,2,1
11129,@user @user @user @user @user @user Dude you are doing the WHITE leftists j\u2026 @URL,1,0,0,4,1
3669,@user mongy like,1,0,0,3,2
18329,@user je vous le demande faites en sortes de bloquer l'argent volé aux africains qui est caché dans vos b… @url,1,0,0,1,1
13938,I think i'm broken but i'm not \nI'd rather not be a petty twat \ncome to think of it I'd love to talk \nmaybe get som\u2026 @URL,1,0,0,7,1
16783,@user waouh 1 abonné. je suis impressionné le mongol,1,0,0,1,1
18184,@user @user @user @user dommage pour toi je suis de lille pas plus gauchiste que cette… @url,1,0,0,0,1
2300,امه اشرف من اي واحد لسانه وسخ مثل دبره,1,0,0,2,1
11301,my hobbies include being the table entertainment in art dressing like dyke basketcase and missing tpobaw,1,0,0,3,2
18506,@user inadmissible.. surement de la racaille gauchiste,0,1,0,1,2
16388,porra lennon seu mongol,0,1,0,2,2
18263,@user moi j'ai trouvé qu'il avait l'air un peu attardé..,1,0,0,0,1
12244,@user That\u2019s awful. I\u2019m sorry that happened. Banter is the last refuge of the cunt.,1,0,0,7,2
1604,صراحه| يلا چب نجسين انتوا يا خنازير سبحتها و خننتها و شحلاتها عسوله,1,0,0,4,1
8147,neil lennon soup taker. @url,1,0,0,1,1
14210,@user Is a raghead the same as a camel shagger?,1,0,0,3,1
14881,@user @user @user @user @user texte idiot sans doute ecrit par un prof gauchiste de… @url,0,1,0,1,1
18656,@user tres bien. le cinema francais c...est souvent mauvais surtout avec les acteurs officiels du regime gauchiste francais.,1,0,0,1,1
1653,@user @user مكثرين من بول البعير,1,0,0,2,1
4231,@user calm doon soup taker could eat apple letter box,1,0,0,2,1
15409,meme paganelli il en peut plus de l'autre mongol de commentateur #olom,0,1,0,1,4
929,@user @user أين وصلت ياشارب بول البعير,0,1,0,2,1
260,@user @user @user في الدول المتقدمة و الي تقدر الحريات هذا الشي فخر اما عن دول البهائم و بول البعير و لار… @user,0,1,0,2,1
1334,شنو نوع معازيب يامرون خدم المنازل عندهم الحريم بغسيل الحوش والسيايير الساعة ١١ بالليل ماكو احساس ارحم ترحم يا بهيم,1,0,0,1,1
18278,: [@user @user le rapeur en cause qui le fils d'un migrant exactement les même droits il même bén… @url,0,1,0,1,1
16025,plus il s’attarde sur son doctorat moins il publie plus il se dirige vers les marges du système. mais sa product… @url,0,1,0,0,1
1780,@user @user @user @user انا مو نفس نوعيتك .. اركض ورا رقص الحريم وانشر .. الهدف من وراء تغريدتي… @url,1,0,0,1,1
3297,@user نشر غسيلهم نشر  وكواهم . خنازير الجزيرة ونظام الحمدين تحية لك  يا جيري ماهر,0,1,0,4,1
15634,@user il s'est cru en moto gp le mec avec son scooter de blaireau il accélère comme un attardé en courbe et… @url,1,0,0,0,1
918,@user @user لصوص خنازير @url,0,1,0,0,1
1561,هذا الإعلامي. وعيناته في قناة الخنزيره.  مثل القربه  الخرقاء.   شغله الشاغل بلاد الحرمين. .   واقول له كما يقول فيس… @url,1,0,0,0,1
16317,@user @user @user @user mdr bac option attardé !,0,1,0,1,1
14555,Kevin Gates for President all the way retarded,1,0,0,1,2
1444,@user @user @user @user @user والله ما ينحرق قلب مؤمن مهما فعل به خنازير الخلق .....,0,1,0,2,2
16687,combien d'attardé mort cette nuit pour avoir écouter une blague d'un puceau de 16 ans qui se croyait drôle? lui… @url,0,1,0,2,1
11925,MPU general studies is the most retarded module to ever exist LIKE WHY IS IT EVEN COMPULSORY,1,0,0,2,1
15093,@user merde j'avais pas reconnus le pygmé... mais cet violence gratuite et spontané c'est bien lui,1,0,0,0,1
14382,@user That\u2019s all you got did my mom buy my headphones really did you fuck that animal in the ass after you killed it you faggot,1,0,0,7,2
2404,@user @user @user لا حرج يا صديقي فنسلك المهجن يطابق نسل الكلب بشار وكلاكما شرب من بول البعير ذاته وا… @url,1,0,0,0,2
18459,@user mais bien évidemment que c'était de la mauvaise foi sale attardé du cul mais il fait que tu te sente… @url,1,0,0,0,1
